Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
ELBANA Abdelkhalek,M,33.0,Egypt,EGY,2020,Tokyo,Rowing,Men's Single Sculls,None
ELDERAA Seif,M,22.0,Egypt,EGY,2020,Tokyo,Handball,Men Team,None
ELDERAA Yehia,M,26.0,Egypt,EGY,2020,Tokyo,Handball,Men Team,None
ELEFTHERIOU Andri,F,37.0,Cyprus,CYP,2020,Tokyo,Shooting,Skeet Women,None
ELENDT Anna Charlott Darcel,F,19.0,Germany,GER,2020,Tokyo,Swimming,Women's 100m Breaststroke,None
ELENDT Anna Charlott Darcel,F,19.0,Germany,GER,2020,Tokyo,Swimming,Women's 4 x 100m Medley Relay Team,None
ELGAMAL Adham Hatem,M,23.0,Egypt,EGY,2020,Tokyo,Badminton,Mixed Doubles Team,None
ELGAMEL Mostafa,M,32.0,Egypt,EGY,2020,Tokyo,Athletics,Men's Hammer Throw,None
ELGENDY Ahmed,M,21.0,Egypt,EGY,2020,Tokyo,Modern Pentathlon,Men's Individual,Silver
ELGEZIRY Amro,M,34.0,United States,USA,2020,Tokyo,Modern Pentathlon,Men's Individual,None
ELGOHARI Hala,F,25.0,Egypt,EGY,2020,Tokyo,Shooting,10m Air Pistol Women,None
ELGRAOUI Zouheir,M,27.0,Morocco,MAR,2020,Tokyo,Beach Volleyball,Men Team,None
ELHAGE Philip,M,39.0,Aruba,ARU,2020,Tokyo,Shooting,10m Air Pistol Men,None
ELIAS Nacif,M,32.0,Lebanon,LBN,2020,Tokyo,Judo,Men -81 kg,None
ELIDRISSI Ayoub,M,26.0,Qatar,QAT,2020,Tokyo,Judo,Men -66 kg,None
ELISSONDE Kenny,M,30.0,France,FRA,2020,Tokyo,Cycling Road,Men's Road Race,None
ELIZALDE Sebastian,M,29.0,Mexico,MEX,2020,Tokyo,Baseball/Softball,Baseball Team,None
ELKORD Houssam,M,28.0,Morocco,MAR,2020,Tokyo,Fencing,Men's Épée Individual,None
ELLENWOOD Georgia,F,26.0,Canada,CAN,2020,Tokyo,Athletics,Women's Heptathlon,None
ELLERMANN Dina,F,40.0,Estonia,EST,2020,Tokyo,Equestrian,Dressage Individual,None
ELLIOT Callan,M,22.0,New Zealand,NZL,2020,Tokyo,Football,Men Team,None
ELLIOTT Kiana Rose,F,24.0,Australia,AUS,2020,Tokyo,Weightlifting,Women's 64kg,None
ELLIS Kendall,F,25.0,United States,USA,2020,Tokyo,Athletics,Women's 4 x 400m Relay Team,Gold
ELLIS Kendall,F,25.0,United States,USA,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,Bronze
ELLIS Marcus,M,31.0,Great Britain,GBR,2020,Tokyo,Badminton,Mixed Doubles Team,None
ELLIS Nigel,M,24.0,Jamaica,JAM,2020,Tokyo,Athletics,Men's 4 x 100m Relay Team,None
ELLIS Rashida,F,26.0,United States,USA,2020,Tokyo,Boxing,Women's Light (57-60kg),None
ELLISON Brady,M,32.0,United States,USA,2020,Tokyo,Archery,Men's Individual,None
ELLISON Brady,M,32.0,United States,USA,2020,Tokyo,Archery,Men's Team,None
ELLISON Brady,M,32.0,United States,USA,2020,Tokyo,Archery,Mixed Team,None
ELMASRY Ibrahim,M,32.0,Egypt,EGY,2020,Tokyo,Handball,Men Team,None
ELMORE Malindi,F,41.0,Canada,CAN,2020,Tokyo,Athletics,Women's Marathon,None
ELNA Amed,F,21.0,Comoros,COM,2020,Tokyo,Athletics,Women's 100m,None
ELNAHAS Shady,M,23.0,Canada,CAN,2020,Tokyo,Judo,Men -100 kg,None
ELONU Adaora,F,31.0,Nigeria,NGR,2020,Tokyo,Basketball,Women Team,None
ELOSEGI Ander,M,33.0,Spain,ESP,2020,Tokyo,Canoe Slalom,Men's Canoe,None
ELPITIYA BADALGE DONA Milka Gehani,F,18.0,Sri Lanka,SRI,2020,Tokyo,Artistic Gymnastics,Women's All-Around,None
ELPITIYA BADALGE DONA Milka Gehani,F,18.0,Sri Lanka,SRI,2020,Tokyo,Artistic Gymnastics,Women's Vault,None
ELPITIYA BADALGE DONA Milka Gehani,F,18.0,Sri Lanka,SRI,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,None
ELPITIYA BADALGE DONA Milka Gehani,F,18.0,Sri Lanka,SRI,2020,Tokyo,Artistic Gymnastics,Women's Balance Beam,None
ELPITIYA BADALGE DONA Milka Gehani,F,18.0,Sri Lanka,SRI,2020,Tokyo,Artistic Gymnastics,Women's Floor Exercise,None
ELSAEID Osama,M,35.0,Egypt,EGY,2020,Tokyo,Shooting,10m Air Rifle Men,None
ELSAEID Osama,M,35.0,Egypt,EGY,2020,Tokyo,Shooting,50m Rifle 3 Positions Men,None
ELSAEID Osama,M,35.0,Egypt,EGY,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
ELSALAMONEY Basmla,F,22.0,Egypt,EGY,2020,Tokyo,Triathlon,Women's Individual,None
ELSASYED Login,F,18.0,Egypt,EGY,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,None
ELSAWY Ali,M,26.0,Egypt,EGY,2020,Tokyo,Karate,Men's Kumite -67kg,None
ELSAYED Mohamed,M,18.0,Egypt,EGY,2020,Tokyo,Fencing,Men's Épée Individual,None
ELSAYED Mohamed Ibrahim Elsayed,M,23.0,Egypt,EGY,2020,Tokyo,Wrestling,Men's Greco-Roman 67kg,Bronze
ELSHARABATY Saleh,M,22.0,Jordan,JOR,2020,Tokyo,Taekwondo,Men -80kg,Silver
ELSHARKAWY Yara,F,22.0,Egypt,EGY,2020,Tokyo,Fencing,Women's Foil Individual,None
ELSHARKAWY Yara,F,22.0,Egypt,EGY,2020,Tokyo,Fencing,Women's Foil Team,None
ELSHENAWY Mohamed,M,32.0,Egypt,EGY,2020,Tokyo,Football,Men Team,None
ELSISSY Ziad,M,26.0,Egypt,EGY,2020,Tokyo,Fencing,Men's Sabre Individual,None
ELSISSY Ziad,M,26.0,Egypt,EGY,2020,Tokyo,Fencing,Men's Sabre Team,None
ELTAYAR Mohamed,M,25.0,Egypt,EGY,2020,Tokyo,Handball,Men Team,None
ELVIR Samuel,M,20.0,Honduras,HON,2020,Tokyo,Football,Men Team,None
ELWAKIL Omar,M,33.0,Egypt,EGY,2020,Tokyo,Handball,Men Team,None
ELWALID Rihab,F,23.0,Tunisia,TUN,2020,Tokyo,Archery,Women's Individual,None
ELWALID Rihab,F,23.0,Tunisia,TUN,2020,Tokyo,Archery,Mixed Team,None
ELWES Charles,M,24.0,Great Britain,GBR,2020,Tokyo,Rowing,Men's Eight Team,Bronze
ELZOHEIRY Mariam,F,21.0,Egypt,EGY,2020,Tokyo,Fencing,Women's Foil Team,None
EMANIMAN Gladys Ekaru,F,21.0,Kenya,KEN,2020,Tokyo,Volleyball,Women Team,None
EMBA Cheta,F,28.0,United States,USA,2020,Tokyo,Rugby Sevens,Women Team,None
EMBRICH Irina,F,41.0,Estonia,EST,2020,Tokyo,Fencing,Women's Épée Team,Gold
EMEGANO Obi,M,28.0,Nigeria,NGR,2020,Tokyo,Basketball,Men Team,None
EMELIN Sergey,M,26.0,Russia,ROC,2020,Tokyo,Wrestling,Men's Greco-Roman 60kg,Bronze
EMILIANOV Alexandra,F,21.0,Moldova,MDA,2020,Tokyo,Athletics,Women's Discus Throw,None
EMMANUEL Crystal,F,29.0,Canada,CAN,2020,Tokyo,Athletics,Women's 100m,None
EMMANUEL Crystal,F,29.0,Canada,CAN,2020,Tokyo,Athletics,Women's 200m,None
EMURA Misaki,F,22.0,Japan,JPN,2020,Tokyo,Fencing,Women's Sabre Individual,None
EMURA Misaki,F,22.0,Japan,JPN,2020,Tokyo,Fencing,Women's Sabre Team,None
ENACHE Marian,M,26.0,Romania,ROU,2020,Tokyo,Rowing,Men's Double Sculls Team,None
ENDLER Christiane,F,30.0,Chile,CHI,2020,Tokyo,Football,Women Team,None
ENDO Hiroyuki,M,34.0,Japan,JPN,2020,Tokyo,Badminton,Men's Doubles Team,None
ENDO Jun,F,21.0,Japan,JPN,2020,Tokyo,Football,Women Team,None
ENDO Wataru,M,28.0,Japan,JPN,2020,Tokyo,Football,Men Team,None
ENDREKSON Tonu,M,42.0,Estonia,EST,2020,Tokyo,Rowing,Men's Quadruple Sculls Team,None
ENEKWECHI Chukwuebuka,M,28.0,Nigeria,NGR,2020,Tokyo,Athletics,Men's Shot Put,None
ENGLEZAKIS Konstantinos,M,20.0,Greece,GRE,2020,Tokyo,Swimming,Men's 400m Freestyle,None
ENGLEZAKIS Konstantinos,M,20.0,Greece,GRE,2020,Tokyo,Swimming,Men's 800m Freestyle,None
ENGLISH Amber,F,31.0,United States,USA,2020,Tokyo,Shooting,Skeet Women,Gold
ENGLISH Felix,M,28.0,Ireland,IRL,2020,Tokyo,Cycling Track,Men's Omnium,None
ENGLISH Felix,M,28.0,Ireland,IRL,2020,Tokyo,Cycling Track,Men's Madison Team,None
ENGLISH Mark,M,28.0,Ireland,IRL,2020,Tokyo,Athletics,Men's 800m,None
ENINA Ekaterina,F,28.0,Russia,ROC,2020,Tokyo,Volleyball,Women Team,None
ENKHBAT Lkhagvasuren,M,32.0,Mongolia,MGL,2020,Tokyo,Table Tennis,Men's Singles,None
ENKHTAIVAN Chimeddolgor,F,28.0,Mongolia,MGL,2020,Tokyo,3x3 Basketball,Women Team,None
ENKHTAIVAN Davaakhuu,M,32.0,Mongolia,MGL,2020,Tokyo,Shooting,10m Air Pistol Men,None
ENKHTAIVAN Davaakhuu,M,32.0,Mongolia,MGL,2020,Tokyo,Shooting,25m Rapid Fire Pistol Men,None
ENKHTAIVAN Davaakhuu,M,32.0,Mongolia,MGL,2020,Tokyo,Shooting,10m Air Pistol Mixed Team,None
ENNIS Sarah,F,46.0,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Team,None
ENNIS Sarah,F,46.0,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Individual,None
ENOMOTO Haruka,F,24.0,Japan,JPN,2020,Tokyo,Diving,Women's 3m Springboard,None
ENOMOTO Haruka,F,24.0,Japan,JPN,2020,Tokyo,Diving,Women's Synchronised 3m Springboard Team,None
ENSING Kyle,M,24.0,United States,USA,2020,Tokyo,Volleyball,Men Team,None
ENTRERRIOS RODRIGUEZ Raul,M,40.0,Spain,ESP,2020,Tokyo,Handball,Men Team,Bronze
ENTZMINGER Emma,F,25.0,Canada,CAN,2020,Tokyo,Baseball/Softball,Softball Team,Bronze
ENZEMA Benjamin,M,32.0,Equatorial Guinea,GEQ,2020,Tokyo,Athletics,Men's 1500m,None
EPIS Giovanna,F,32.0,Italy,ITA,2020,Tokyo,Athletics,Women's Marathon,None
EPITROPOV Lyubomir,M,22.0,Bulgaria,BUL,2020,Tokyo,Swimming,Men's 100m Breaststroke,None
EPITROPOV Lyubomir,M,22.0,Bulgaria,BUL,2020,Tokyo,Swimming,Men's 200m Breaststroke,None
ER Necati,M,24.0,Turkey,TUR,2020,Tokyo,Athletics,Men's Triple Jump,None
ERAKY Karim,M,23.0,Egypt,EGY,2020,Tokyo,Football,Men Team,None
ERCAN Seyma,F,27.0,Turkey,TUR,2020,Tokyo,Volleyball,Women Team,None
ERCEG Abby,F,31.0,New Zealand,NZL,2020,Tokyo,Football,Women Team,None
ERDELYI Balazs,M,31.0,Hungary,HUN,2020,Tokyo,Water Polo,Men Team,Bronze
ERDEM DUNDAR Eda,F,34.0,Turkey,TUR,2020,Tokyo,Volleyball,Women Team,None
ERDENEBAT Bekhbayar,M,28.0,Mongolia,MGL,2020,Tokyo,Wrestling,Men's Freestyle 57kg,None
ERDENEBAT Bilegsaikhan,F,22.0,Mongolia,MGL,2020,Tokyo,Weightlifting,Women's +87kg,None
ERDENEBAT Tsendbaatar,M,24.0,Mongolia,MGL,2020,Tokyo,Boxing,Men's Feather (52-57kg),None
ERDI Maria,F,23.0,Hungary,HUN,2020,Tokyo,Sailing,Women's One Person Dinghy - Laser Radial,None
ERDOGAN Meryem,F,31.0,Turkey,TUR,2020,Tokyo,Athletics,Women's Marathon,None
EREL Tal,M,25.0,Israel,ISR,2020,Tokyo,Baseball/Softball,Baseball Team,None
ERGASHEV Adkhamjon,M,22.0,Uzbekistan,UZB,2020,Tokyo,Weightlifting,Men's 67kg,None
ERICHSEN Fie Udby,F,36.0,Denmark,DEN,2020,Tokyo,Rowing,Women's Pair Team,None
ERICHSEN Julie,F,19.0,Norway,NOR,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,None
ERIKA,F,33.0,Brazil,BRA,2020,Tokyo,Football,Women Team,None
ERIKSSON Magdalena,F,27.0,Sweden,SWE,2020,Tokyo,Football,Women Team,Silver
ERM Johannes,M,23.0,Estonia,EST,2020,Tokyo,Athletics,Men's Decathlon,None
ERRANDONEA Teresa,F,26.0,Spain,ESP,2020,Tokyo,Athletics,Women's 100m Hurdles,None
ERRANI Sara,F,34.0,Italy,ITA,2020,Tokyo,Tennis,Women's Singles,None
ERRANI Sara,F,34.0,Italy,ITA,2020,Tokyo,Tennis,Women's Doubles Team,None
ERRIGO Arianna,F,33.0,Italy,ITA,2020,Tokyo,Fencing,Women's Foil Individual,None
ERRIGO Arianna,F,33.0,Italy,ITA,2020,Tokyo,Fencing,Women's Foil Team,Bronze
ERTA Bernat,M,20.0,Spain,ESP,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,None
ERTAN Deniz,F,17.0,Turkey,TUR,2020,Tokyo,Swimming,Women's 800m Freestyle,None
ERTAN Deniz,F,17.0,Turkey,TUR,2020,Tokyo,Swimming,Women's 1500m Freestyle,None
ERTAN Deniz,F,17.0,Turkey,TUR,2020,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,None
ERTZ Julie,F,29.0,United States,USA,2020,Tokyo,Football,Women Team,Bronze
ESCOBAR GUERRERO Maria Alexandra,F,41.0,Ecuador,ECU,2020,Tokyo,Weightlifting,Women's 59kg,None
ESCOBAR MASCUNANO Gabriel,M,25.0,Spain,ESP,2020,Tokyo,Boxing,Men's Fly (48-52kg),None
ESCOBEDO Dallas,F,29.0,Mexico,MEX,2020,Tokyo,Baseball/Softball,Softball Team,None
ESEME Emmanuel,M,27.0,Cameroon,CMR,2020,Tokyo,Athletics,Men's 200m,None
ESPAR LLAQUET Anna,F,28.0,Spain,ESP,2020,Tokyo,Water Polo,Women Team,Silver
ESPAR LLAQUET Clara,F,26.0,Spain,ESP,2020,Tokyo,Water Polo,Women Team,Silver
ESPARZA Jesus Arturo,M,30.0,Mexico,MEX,2020,Tokyo,Athletics,Men's Marathon,None
ESPINOLA SALINAS Agua Marina,F,25.0,Paraguay,PAR,2020,Tokyo,Cycling Road,Women's Road Race,None
ESPINOSA Daniel,M,34.0,Mexico,MEX,2020,Tokyo,Baseball/Softball,Baseball Team,None
ESPINOSA de los MONTEROS Adriana,F,30.0,Ecuador,ECU,2020,Tokyo,Archery,Women's Individual,None
ESPINOZA Ahymara,F,36.0,Venezuela,VEN,2020,Tokyo,Athletics,Women's Shot Put,None
ESQUIVEL Joaquin,M,23.0,Mexico,MEX,2020,Tokyo,Football,Men Team,Bronze
ESSADIQ Mehdi,M,35.0,Morocco,MAR,2020,Tokyo,Triathlon,Men's Individual,None
ESSAYI Anass,M,20.0,Morocco,MAR,2020,Tokyo,Athletics,Men's 1500m,None
ESSOMBE TIAKO Joseph Emilienne,F,33.0,Cameroon,CMR,2020,Tokyo,Wrestling,Women's Freestyle 53kg,None
ESSON Victoria,F,30.0,New Zealand,NZL,2020,Tokyo,Football,Women Team,None
ESTER RAMOS Laura,F,31.0,Spain,ESP,2020,Tokyo,Water Polo,Women Team,Silver
ESTRADA Magdiel,M,26.0,Cuba,CUB,2020,Tokyo,Judo,Men -73 kg,None
ETCHART Rodrigo,M,27.0,Argentina,ARG,2020,Tokyo,Rugby Sevens,Men Team,Bronze
ETELATALO Lassi,M,33.0,Finland,FIN,2020,Tokyo,Athletics,Men's Javelin Throw,None
ETIENNE Axelle,F,23.0,France,FRA,2020,Tokyo,Cycling BMX Racing,Women,None
ETO Takashi,M,30.0,Japan,JPN,2020,Tokyo,Athletics,Men's High Jump,None
ETTAIEB Nour Elhouda,F,24.0,Tunisia,TUN,2020,Tokyo,Rowing,Lightweight Women's Double Sculls Team,None
EUSTICE Jethro Ray,M,31.0,South Africa,RSA,2020,Tokyo,Hockey,Men Team,None
EVANS Joanna,F,24.0,Bahamas,BAH,2020,Tokyo,Swimming,Women's 200m Freestyle,None
EVANS Joanna,F,24.0,Bahamas,BAH,2020,Tokyo,Swimming,Women's 400m Freestyle,None
EVANS Neah,F,31.0,Great Britain,GBR,2020,Tokyo,Cycling Track,Women's Team Pursuit Team,Silver
EVANS Sarah,F,30.0,Great Britain,GBR,2020,Tokyo,Hockey,Women Team,Bronze
EVE MEJIA Lisvel Elisa,F,29.0,Dominican Republic,DOM,2020,Tokyo,Volleyball,Women Team,None
EVELYN Tristan,F,23.0,Barbados,BAR,2020,Tokyo,Athletics,Women's 100m,None
EVENEPOEL Remco,M,21.0,Belgium,BEL,2020,Tokyo,Cycling Road,Men's Road Race,None
EVENEPOEL Remco,M,21.0,Belgium,BEL,2020,Tokyo,Cycling Road,Men's Individual Time Trial,None
EVEZARD Jason,M,23.0,South Africa,RSA,2020,Tokyo,Water Polo,Men Team,None
EVGLEVSKI Sergei,M,23.0,Australia,AUS,2020,Tokyo,Shooting,25m Rapid Fire Pistol Men,None
EVLOEV Musa,M,28.0,Russia,ROC,2020,Tokyo,Wrestling,Men's Greco-Roman 97kg,Gold
EVORA Nelson,M,37.0,Portugal,POR,2020,Tokyo,Athletics,Men's Triple Jump,None
EWART SHADOFF Jodi,F,33.0,Great Britain,GBR,2020,Tokyo,Golf,Women's Individual Stroke Play,None
EXUM Dante,M,26.0,Australia,AUS,2020,Tokyo,Basketball,Men Team,Bronze
EYAL SLMAN Younis,M,28.0,Jordan,JOR,2020,Tokyo,Judo,Men -73 kg,None
EYENGA MBOOSI Jeanne Gaelle,F,22.0,Cameroon,CMR,2020,Tokyo,Weightlifting,Women's 76kg,None
FABBRI Leonardo,M,24.0,Italy,ITA,2020,Tokyo,Athletics,Men's Shot Put,None
FABRE Margaux,F,28.0,France,FRA,2020,Tokyo,Swimming,Women's 4 x 100m Freestyle Relay Team,None
FABRE Margaux,F,28.0,France,FRA,2020,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,None
FABREGAS Ludovic,M,25.0,France,FRA,2020,Tokyo,Handball,Men Team,Gold
FADHUL Ahmed,M,23.0,Bahrain,BRN,2020,Tokyo,Handball,Men Team,None
FAHNBULLEH Joseph,M,19.0,Liberia,LBR,2020,Tokyo,Athletics,Men's 200m,None
FAHR Annina,F,28.0,Switzerland,SUI,2020,Tokyo,Athletics,Women's 4 x 400m Relay Team,None
FAHR Sarah Luisa,F,19.0,Italy,ITA,2020,Tokyo,Volleyball,Women Team,None
FAHRNI Linda,F,28.0,Switzerland,SUI,2020,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,None
FAIN Katja,F,19.0,Slovenia,SLO,2020,Tokyo,Swimming,Women's 800m Freestyle,None
FAIN Katja,F,19.0,Slovenia,SLO,2020,Tokyo,Swimming,Women's 1500m Freestyle,None
FAIN Katja,F,19.0,Slovenia,SLO,2020,Tokyo,Swimming,Women's 400m Individual Medley,None
FAIRCHILD Alexa,F,26.0,Belgium,BEL,2020,Tokyo,Equestrian,Dressage Team,None
FAIRCHILD Alexa,F,26.0,Belgium,BEL,2020,Tokyo,Equestrian,Dressage Individual,None
FAIRWEATHER Erika,F,17.0,New Zealand,NZL,2020,Tokyo,Swimming,Women's 200m Freestyle,None
FAIRWEATHER Erika,F,17.0,New Zealand,NZL,2020,Tokyo,Swimming,Women's 400m Freestyle,None
FAIRWEATHER Erika,F,17.0,New Zealand,NZL,2020,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,None
FAJDEK Pawel,M,32.0,Poland,POL,2020,Tokyo,Athletics,Men's Hammer Throw,Bronze
FAKHRUTDINOVA Alise,F,31.0,Uzbekistan,UZB,2020,Tokyo,Modern Pentathlon,Women's Individual,None
FALASCA Lucia,F,28.0,Argentina,ARG,2020,Tokyo,Sailing,Women's One Person Dinghy - Laser Radial,None
FALCAO Joao,M,22.0,Brazil,BRA,2020,Tokyo,Athletics,4 x 400m Relay Mixed,None
FALCK Mattias,M,29.0,Sweden,SWE,2020,Tokyo,Table Tennis,Men's Singles,None
FALCK Mattias,M,29.0,Sweden,SWE,2020,Tokyo,Table Tennis,Men's Team,None
FALCON REYES Esmeralda,F,25.0,Mexico,MEX,2020,Tokyo,Boxing,Women's Light (57-60kg),None
FALK Jennifer,F,28.0,Sweden,SWE,2020,Tokyo,Football,Women Team,Silver
FALL Mouhamadou,M,29.0,France,FRA,2020,Tokyo,Athletics,Men's 4 x 100m Relay Team,None
FALL Moustapha,M,29.0,France,FRA,2020,Tokyo,Basketball,Men Team,Silver
FALOCI Giovanni,M,35.0,Italy,ITA,2020,Tokyo,Athletics,Men's Discus Throw,None
FAMA Amanda,F,31.0,Italy,ITA,2020,Tokyo,Baseball/Softball,Softball Team,None
FAMERA Martin,M,32.0,Spain,ESP,2020,Tokyo,Water Polo,Men Team,None
FAN Hau-Li,M,23.0,Canada,CAN,2020,Tokyo,Marathon Swimming,Men's 10km,None
FAN Yilin,F,21.0,China,CHN,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,None
FAN Zhendong,M,24.0,China,CHN,2020,Tokyo,Table Tennis,Men's Singles,Silver
FAN Zhendong,M,24.0,China,CHN,2020,Tokyo,Table Tennis,Men's Team,Gold
FANG Wan-Ling,F,21.0,Chinese Taipei,TPE,2020,Tokyo,Weightlifting,Women's 49kg,None
FANG Yaoqing,M,25.0,China,CHN,2020,Tokyo,Athletics,Men's Triple Jump,None
FANGIO Francesca,F,25.0,Italy,ITA,2020,Tokyo,Swimming,Women's 200m Breaststroke,None
FANNY Kokou Dodji,M,34.0,Togo,TOG,2020,Tokyo,Table Tennis,Men's Singles,None
FANTELA Mihovil,M,31.0,Croatia,CRO,2020,Tokyo,Sailing,Men's Skiff - 49er Team,None
FANTELA Sime,M,35.0,Croatia,CRO,2020,Tokyo,Sailing,Men's Skiff - 49er Team,None
FANTINI Sara,F,23.0,Italy,ITA,2020,Tokyo,Athletics,Women's Hammer Throw,None
FANTONI Giacomo,M,30.0,Italy,ITA,2020,Tokyo,Cycling BMX Racing,Men,None
FARAH Robert,M,34.0,Colombia,COL,2020,Tokyo,Tennis,Men's Doubles Team,None
FARDJ Mohammed,M,23.0,Algeria,ALG,2020,Tokyo,Wrestling,Men's Freestyle 97kg,None
FARELLA Bianca,F,29.0,Canada,CAN,2020,Tokyo,Rugby Sevens,Women Team,None
FARIAS Bruna Jessica,F,29.0,Brazil,BRA,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
FARINANGO David,M,20.0,Ecuador,ECU,2020,Tokyo,Marathon Swimming,Men's 10km,None
FARINHA Jonathan,M,25.0,Trinidad and Tobago,TTO,2020,Tokyo,Athletics,Men's 4 x 100m Relay,None
FARKEN Robert,M,23.0,Germany,GER,2020,Tokyo,Athletics,Men's 1500m,None
FARRINGTON Kent,M,40.0,United States,USA,2020,Tokyo,Equestrian,Jumping Team,Silver
FARRINGTON Kent,M,40.0,United States,USA,2020,Tokyo,Equestrian,Jumping Individual,None
FARRIOL Bianca,F,19.0,Argentina,ARG,2020,Tokyo,Volleyball,Women Team,None
FARZALIYEV Firdovsi,M,28.0,Azerbaijan,AZE,2020,Tokyo,Karate,Men's Kumite -67kg,None
FARZANEH Fasihi,F,28.0,Iran,IRI,2020,Tokyo,Athletics,Women's 100m,None
FASSI Maria,F,23.0,Mexico,MEX,2020,Tokyo,Golf,Women's Individual Stroke Play,None
FAST Emelie,F,17.0,Sweden,SWE,2020,Tokyo,Swimming,Women's 100m Breaststroke,None
FATIYEV Murad,M,22.0,Azerbaijan,AZE,2020,Tokyo,Judo,Men -81 kg,None
FATOVIC Loren,M,24.0,Croatia,CRO,2020,Tokyo,Water Polo,Men Team,None
FATTAL Rachel,F,27.0,United States,USA,2020,Tokyo,Water Polo,Women Team,Gold
FATTOUH Mahassen Hala,F,31.0,Lebanon,LBN,2020,Tokyo,Weightlifting,Women's 76kg,None
FAUTHOUX Marine,F,20.0,France,FRA,2020,Tokyo,Basketball,Women Team,Bronze
FAYOLA HURTADO Ronald Daniel,M,26.0,Venezuela,VEN,2020,Tokyo,Volleyball,Men Team,None
FAYZULLAEVA Kumushkhon,F,19.0,Uzbekistan,UZB,2020,Tokyo,Weightlifting,Women's 76kg,None
FAZEKAS Maria,F,46.0,Hungary,HUN,2020,Tokyo,Table Tennis,Women's Team,None
FAZLOULA Saeid,M,28.0,Refugee Olympic Team,EOR,2020,Tokyo,Canoe Sprint,Men's Kayak Single 1000m,None
FEDARENKA Ilya,M,23.0,Belarus,BLR,2020,Tokyo,Canoe Sprint,Men's Kayak Four 500m Team,None
FEDERICO Ivan,M,22.0,Italy,ITA,2020,Tokyo,Skateboarding,Men's Park,None
FEDEROWICZ Tim,M,34.0,United States,USA,2020,Tokyo,Baseball/Softball,Baseball Team,Silver
FEDOROVTSEVA Arina,F,17.0,Russia,ROC,2020,Tokyo,Volleyball,Women Team,None
FEDOTOVA Anastasia,F,22.0,Russia,ROC,2020,Tokyo,Water Polo,Women Team,None
FEELEY Camilla,F,21.0,United States,USA,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,None
FEGERL Stefan,M,32.0,Austria,AUT,2020,Tokyo,Table Tennis,Mixed Doubles Team,None
FEIGE Saskia,F,23.0,Germany,GER,2020,Tokyo,Athletics,Women's 20km Race Walk,None
FEJES Daniel,M,21.0,Hungary,HUN,2020,Tokyo,Canoe Sprint,Men's Canoe Single 1000m,None
FEJES Daniel,M,21.0,Hungary,HUN,2020,Tokyo,Canoe Sprint,Men's Canoe Double 1000m Team,None
FELIPE Gustavo,M,30.0,Brazil,BRA,2020,Tokyo,Skateboarding,Men's Street,None
FELIX Allyson,F,35.0,United States,USA,2020,Tokyo,Athletics,Women's 400m,Bronze
FELIX Allyson,F,35.0,United States,USA,2020,Tokyo,Athletics,Women's 4 x 400m Relay Team,Gold
FELIX Delron,M,20.0,Grenada,GRN,2020,Tokyo,Swimming,Men's 100m Freestyle,None
FELIZ Lidio Andres,M,24.0,Dominican Republic,DOM,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,Silver
FENG Bin,F,27.0,China,CHN,2020,Tokyo,Athletics,Women's Discus Throw,None
FENG Chun Kai,M,32.0,Chinese Taipei,TPE,2020,Tokyo,Cycling Road,Men's Road Race,None
FENG Shanshan,F,32.0,China,CHN,2020,Tokyo,Golf,Women's Individual Stroke Play,None
FENG Tianwei,F,34.0,Singapore,SGP,2020,Tokyo,Table Tennis,Women's Singles,None
FENG Tianwei,F,34.0,Singapore,SGP,2020,Tokyo,Table Tennis,Women's Team,None
FENG Yu,F,21.0,China,CHN,2020,Tokyo,Artistic Swimming,Team,Silver
FERACCI Alexandra,F,28.0,France,FRA,2020,Tokyo,Karate,Women's Kata,None
FERGAT Abdelkarim,M,27.0,Algeria,ALG,2020,Tokyo,Wrestling,Men's Greco-Roman 60kg,None
FERGUSSON Robbie,M,27.0,Great Britain,GBR,2020,Tokyo,Rugby Sevens,Men Team,None
FERJANI Fares,M,24.0,Tunisia,TUN,2020,Tokyo,Fencing,Men's Sabre Individual,None
FERLIC Mason,M,28.0,United States,USA,2020,Tokyo,Athletics,Men's 3000m Steeplechase,None
FERNANDES dos RAMOS Roque,M,23.0,São Tomé and Príncipe,STP,2020,Tokyo,Canoe Sprint,Men's Canoe Single 1000m,None
